
                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1.0 - Create and Populate Table: ACSBV3_aux_damage_1hand_general                                                     ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:08                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1.1 - Create and Populate Table: ACSBV3_aux_damage_1hand_1hand                                                       ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:09                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1.2 - Create and Populate Table: ACSBV3_aux_damage_1hand_main                                                        ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:11                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1.3 - Create and Populate Table: ACSBV3_aux_damage_1hand_off                                                         ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:13                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  2. Create and Populate Table: ACSBV3_aux_damage_2hand                                                                ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:15                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  3. Create and Populate Table: ACSBV3_aux_damage_staff                                                                ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:17                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  4. Create and Populate Table: ACSBV3_aux_damage_ranged                                                               ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:18                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  5. Create and Populate Table: ACSBV3_aux_damage_thrown                                                               ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:20                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  6. Create and Populate Table: ACSBV3_aux_damage_wand                                                                 ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:21                                                                                            0601E (v1.0)
                                                                                                                           
COUNT(*)
30

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  7. Create and Populate Table: ACSBV3_aux_weapon_damage                                                               ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:23                                                                                            0601E (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	dmg_min1	dmg_max1	delay	DPS	budget_avg	budget_ratio
2H-Weapon	170	380.09921	570.81349	3480.82011	136.59320	195.98464	69.69587
2H-Weapon	180	428.91234	645.27814	3502.70563	153.33725	285.72587	53.66586
2H-Weapon	190	428.91234	645.27814	3502.70563	153.33725	285.72587	53.66586
2H-Weapon	200	498.07775	749.01874	3509.84848	177.65674	420.12405	42.28673
2H-Weapon	210	563.66109	847.43541	3484.84848	202.46167	515.93773	39.24149
2H-Weapon	220	615.51018	924.03298	3466.66667	222.04949	582.28612	38.13409
2H-Weapon	230	660.22431	991.21255	3466.66667	238.18801	634.42625	37.54385
2H-Weapon	240	717.52431	1077.02922	3505.00000	255.99908	712.65587	35.92184
2H-Weapon	250	775.25098	1163.77255	3516.11111	275.73411	764.23357	36.07982
2H-Weapon	260	841.70000	1263.23333	3536.11111	297.63394	822.02858	36.20725
2H-Weapon	270	908.62222	1381.41667	3575.55555	320.23540	890.34494	35.96757
2H-Weapon	280	946.68334	1447.25000	3596.66667	332.79889	936.02754	35.55439
2H-Weapon	290	946.68334	1447.25000	3596.66667	332.79889	936.02754	35.55439
2H-Weapon	300	946.68334	1447.25000	3596.66667	332.79889	936.02754	35.55439
Staff-Weapon	10	33.39561	50.85348	2970.69598	14.18003	19.02686	74.52636
Staff-Weapon	20	44.33517	67.35470	2978.08303	18.75197	25.60846	73.22570
Staff-Weapon	30	66.16667	100.18254	2974.60318	27.96158	39.61377	70.58551
Staff-Weapon	40	90.85165	137.17766	3040.29304	37.50121	53.78686	69.72187
Staff-Weapon	50	110.74022	168.33861	3029.34066	46.06264	68.80067	66.95085
Staff-Weapon	60	128.13949	200.66462	3061.02564	53.70816	89.71611	59.86457
Staff-Weapon	70	138.59736	221.20125	3042.16117	59.13536	97.07388	60.91789
Staff-Weapon	80	152.17903	243.46291	3074.24451	64.34783	106.86448	60.21443
Staff-Weapon	90	169.52868	267.14123	3148.83658	69.33829	109.76069	63.17225
Staff-Weapon	100	171.07080	274.02768	3040.77797	73.18826	130.28849	56.17400
Staff-Weapon	110	172.19580	286.35268	3048.69464	75.20407	135.89127	55.34135
Staff-Weapon	120	187.12820	313.95641	3015.12820	83.09508	151.72967	54.76521
Staff-Weapon	130	211.40513	351.37949	3041.28205	92.52424	177.49148	52.12883
Staff-Weapon	140	237.78608	387.72711	3028.90110	103.25745	204.66020	50.45312
Staff-Weapon	150	249.58095	407.64286	3063.33333	107.27266	206.41909	51.96838
Staff-Weapon	160	282.89947	448.86508	3133.33333	116.77094	206.41909	56.56984
Staff-Weapon	170	295.18519	463.51746	3045.71429	124.55250	207.59192	59.99872
Staff-Weapon	180	295.18519	463.51746	2717.57576	139.59181	337.69536	41.33661
Staff-Weapon	190	295.18519	463.51746	2717.57576	139.59181	337.69536	41.33661
Staff-Weapon	200	295.18519	463.51746	2505.29505	151.41982	529.32068	28.60644
Staff-Weapon	210	320.03668	514.05263	2378.62839	175.32989	656.70782	26.69831
Staff-Weapon	220	337.72734	549.09430	2380.77485	186.24643	789.67997	23.58505
Staff-Weapon	230	357.87714	579.81090	2328.95299	201.31107	866.44314	23.23419
Staff-Weapon	240	357.87714	579.81090	2288.95299	204.82903	1026.54790	19.95319
Staff-Weapon	250	368.16325	619.38590	2273.67521	217.17023	1111.93305	19.53087
Staff-Weapon	260	388.34041	653.22273	2222.62626	234.30911	1232.41011	19.01227
Staff-Weapon	270	390.65152	667.35606	2162.62626	244.61175	1409.09423	17.35950
Staff-Weapon	280	395.72728	678.90909	2127.27273	252.58547	1501.80692	16.81877
Staff-Weapon	290	395.72728	678.90909	2127.27273	252.58547	1501.80692	16.81877
Staff-Weapon	300	395.72728	678.90909	2127.27273	252.58547	1501.80692	16.81877
Ranged-Weapon	10	18.34091	34.06818	2309.59596	11.34594	11.44492	99.13519
Ranged-Weapon	20	23.19829	42.56719	2312.19441	14.22144	14.30129	99.44168
Ranged-Weapon	30	35.80146	64.07513	2380.97747	20.97386	22.28031	94.13632
Ranged-Weapon	40	48.45297	87.10543	2412.79566	28.09156	30.54311	91.97348
Ranged-Weapon	50	61.71529	110.18369	2475.88745	34.71462	39.71831	87.40206
Ranged-Weapon	60	79.18230	137.79856	2546.48060	42.60407	48.46023	87.91553
Ranged-Weapon	70	88.69240	155.64873	2587.89474	47.20848	52.19495	90.44644
Ranged-Weapon	80	96.25272	170.71540	2638.05347	50.59945	55.83126	90.62925
Ranged-Weapon	90	101.53548	186.12201	2654.66853	54.17955	59.86907	90.49673
Ranged-Weapon	100	113.77622	206.20843	2709.60681	59.04633	69.05118	85.51096
Ranged-Weapon	110	130.03813	233.81954	2751.67030	66.11578	77.50623	85.30383
Ranged-Weapon	120	142.12108	255.46961	2769.46819	71.78105	82.70499	86.79168
Ranged-Weapon	130	160.25812	282.19060	2776.75214	79.67019	96.09205	82.91028
Ranged-Weapon	140	172.46923	303.24615	2788.97436	85.28500	102.62080	83.10694
Ranged-Weapon	150	185.27576	324.73333	2793.63636	91.28051	113.42092	80.47943
Ranged-Weapon	160	185.27576	332.39394	2767.27273	93.53428	113.42092	82.46651
Ranged-Weapon	170	189.15151	348.06061	2753.93939	97.53521	115.51591	84.43444
Ranged-Weapon	180	215.07576	378.58144	2777.80303	106.85732	142.34954	75.06686
Ranged-Weapon	190	215.07576	378.58144	2777.80303	106.85732	142.34954	75.06686
Ranged-Weapon	200	259.57143	446.92560	2852.26190	123.84856	192.96790	64.18091
Ranged-Weapon	210	319.23810	539.92560	2892.26190	148.52799	241.15215	61.59099
Ranged-Weapon	220	375.77731	617.14986	2912.60504	170.45345	282.60894	60.31425
Ranged-Weapon	230	434.70588	683.57843	2899.50980	192.84024	317.20382	60.79379
Ranged-Weapon	240	491.97861	742.12388	2899.50980	212.81226	361.37577	58.88947
Ranged-Weapon	250	532.52273	805.54545	2858.33333	234.06440	390.60364	59.92376
Ranged-Weapon	260	602.46717	888.71212	2888.88889	258.08872	424.27118	60.83108
Ranged-Weapon	270	680.86111	971.83333	2922.22222	282.78042	468.49693	60.35908
Ranged-Weapon	280	739.91667	1027.00000	2983.33334	296.13128	497.10695	59.57094
Ranged-Weapon	290	739.91667	1027.00000	2983.33334	296.13128	497.10695	59.57094
Ranged-Weapon	300	739.91667	1027.00000	2983.33334	296.13128	497.10695	59.57094
Ranged-Thrown	10	18.50000	33.12500	2058.33334	12.54049	13.14521	95.39966
Ranged-Thrown	20	24.55556	45.30556	2016.66667	17.32094	18.60758	93.08539
Ranged-Thrown	30	24.55556	45.30556	2016.66667	17.32094	18.60758	93.08539
Ranged-Thrown	40	36.88889	68.97222	1994.44444	26.53900	28.48009	93.18439
Ranged-Thrown	50	54.22222	101.88889	1977.77778	39.46629	42.77643	92.26177
Ranged-Thrown	60	63.33333	111.00000	1833.33333	47.54545	50.82121	93.55435
Ranged-Thrown	70	67.75000	119.08333	1758.33333	53.12796	56.65659	93.77190
Ranged-Thrown	80	69.98810	119.08333	1567.85714	60.29613	62.12141	97.06175
Ranged-Thrown	90	81.37699	143.86905	1628.96825	69.13764	73.32705	94.28668
Ranged-Thrown	100	103.88625	170.15608	1700.26455	80.58814	90.35283	89.19272
Ranged-Thrown	110	122.98148	191.42593	1690.74074	92.97919	107.24822	86.69532
Ranged-Thrown	120	134.05926	209.05926	1649.62963	103.99865	122.33315	85.01265
Ranged-Thrown	130	143.68889	228.57778	1608.88889	115.69061	137.39015	84.20590
Ranged-Thrown	140	152.64127	253.83175	1661.26984	122.33805	144.57686	84.61800
Ranged-Thrown	150	158.50794	271.36508	1707.93651	125.84573	144.57686	87.04417
Ranged-Thrown	160	158.50794	284.97619	1719.04762	128.99123	144.57686	89.21983
Ranged-Thrown	170	177.22222	319.38889	1800.00000	137.94753	156.36345	88.22236
Ranged-Thrown	180	210.22222	350.98889	1886.66667	148.73086	193.69708	76.78529
Ranged-Thrown	190	210.22222	350.98889	1886.66667	148.73086	193.69708	76.78529
Ranged-Thrown	200	257.22222	402.15556	1936.66667	170.23523	244.38896	69.65749
Ranged-Thrown	210	300.75000	451.85000	1903.33333	197.70578	300.24491	65.84817
Ranged-Thrown	220	300.75000	451.85000	1903.33333	197.70578	300.24491	65.84817
Ranged-Thrown	230	342.97222	515.02778	1861.11111	230.50746	358.23047	64.34614
Ranged-Thrown	240	370.63889	556.69444	1844.44444	251.38554	403.82326	62.25138
Ranged-Thrown	250	396.88889	596.00000	1822.22222	272.43903	440.66689	61.82426
Ranged-Thrown	260	408.00000	612.83334	1816.66667	280.96330	455.22744	61.71933
Ranged-Thrown	270	408.00000	612.83334	1816.66667	280.96330	455.22744	61.71933
Ranged-Thrown	280	408.00000	612.83334	1816.66667	280.96330	455.22744	61.71933
Ranged-Thrown	290	408.00000	612.83334	1816.66667	280.96330	455.22744	61.71933
