
                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1. Create and Populate Temporary Table: ACSBV3_temp_curve                                                            ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:28                                                                                            0602B (v1.0)
                                                                                                                           
COUNT(*)
105

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  2. Create and Populate Table: ACSBV3_0602B_curve FROM ACSBV3_temp_curve ORDER BY slot_group, ItemLevelBracket        ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:28                                                                                            0602B (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	armor_raw	armor_3pnt	armor_mono	budget_raw	budget_3pnt	budget_mono
Minor-Armor	280	165.00000	0.00000	0.00000	423.35000	0.00000	0.00000
Moderate-Armor	20	29.39130	0.00000	0.00000	8.71739	0.00000	0.00000
Moderate-Armor	30	37.78261	0.00000	0.00000	15.43804	0.00000	0.00000
Moderate-Armor	40	47.11765	0.00000	0.00000	19.35098	0.00000	0.00000
Moderate-Armor	50	58.52632	0.00000	0.00000	24.97895	0.00000	0.00000
Moderate-Armor	60	76.92000	0.00000	0.00000	40.11467	0.00000	0.00000
Moderate-Armor	70	118.87805	0.00000	0.00000	61.34634	0.00000	0.00000
Moderate-Armor	80	106.00000	0.00000	0.00000	50.08261	0.00000	0.00000
Moderate-Armor	90	93.75000	0.00000	0.00000	31.29167	0.00000	0.00000
Moderate-Armor	100	120.04545	0.00000	0.00000	62.26636	0.00000	0.00000
Moderate-Armor	110	125.09524	0.00000	0.00000	83.01619	0.00000	0.00000
Moderate-Armor	120	159.40000	0.00000	0.00000	111.90200	0.00000	0.00000
Moderate-Armor	130	212.48276	0.00000	0.00000	116.32759	0.00000	0.00000
Moderate-Armor	140	232.46875	0.00000	0.00000	132.20156	0.00000	0.00000
Moderate-Armor	150	253.00000	0.00000	0.00000	134.00185	0.00000	0.00000
Moderate-Armor	160	181.00000	0.00000	0.00000	111.56667	0.00000	0.00000
Moderate-Armor	170	165.33333	0.00000	0.00000	33.06667	0.00000	0.00000
Moderate-Armor	180	209.44444	0.00000	0.00000	175.15556	0.00000	0.00000
Moderate-Armor	200	232.46939	0.00000	0.00000	246.54388	0.00000	0.00000
Moderate-Armor	210	241.63043	0.00000	0.00000	319.04783	0.00000	0.00000
Moderate-Armor	220	245.52381	0.00000	0.00000	378.31190	0.00000	0.00000
Moderate-Armor	230	249.77419	0.00000	0.00000	413.46129	0.00000	0.00000
Moderate-Armor	240	260.00000	0.00000	0.00000	460.81071	0.00000	0.00000
Moderate-Armor	250	266.62500	0.00000	0.00000	493.15000	0.00000	0.00000
Moderate-Armor	260	275.26667	0.00000	0.00000	536.95333	0.00000	0.00000
Moderate-Armor	270	285.61111	0.00000	0.00000	599.15000	0.00000	0.00000

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  3. Apply 3-Point Smoothing Window to Table: ACSBV3_0602B_curve                                                       ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:29                                                                                            0602B (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	armor_raw	armor_3pnt	armor_mono	budget_raw	budget_3pnt	budget_mono
Back	10	13.30000	16.30625	0.00000	3.77600	5.66730	0.00000
Back	20	19.31250	19.27689	0.00000	7.55859	6.99880	0.00000
Back	30	25.21818	24.74659	0.00000	9.66182	9.91953	0.00000
Back	40	29.70909	31.98113	0.00000	12.53818	12.93656	0.00000
Back	50	41.01613	41.77084	0.00000	16.60968	19.14743	0.00000
Back	60	54.58730	58.23623	0.00000	28.29444	27.91629	0.00000
Back	70	79.10526	68.98085	0.00000	38.84474	32.81410	0.00000
Back	80	73.25000	75.51842	0.00000	31.30313	36.00846	0.00000
Back	90	74.20000	79.37222	0.00000	37.87750	36.64354	0.00000
Back	100	90.66667	92.37863	0.00000	40.75000	45.24282	0.00000
Back	110	112.26923	106.31197	0.00000	57.10096	57.98541	0.00000
Back	120	116.00000	111.45085	0.00000	76.10526	66.88541	0.00000
Back	130	106.08333	110.73148	0.00000	67.45000	72.12027	0.00000
Back	140	110.11111	111.06481	0.00000	72.80556	78.12440	0.00000
Back	150	117.00000	126.37037	0.00000	94.11765	86.74821	0.00000
Back	160	152.00000	129.77778	0.00000	93.32143	84.17136	0.00000
Back	170	120.33333	148.57778	0.00000	65.07500	96.83881	0.00000
Back	180	173.40000	151.03333	0.00000	132.12000	124.54667	0.00000
Back	200	159.36667	165.90139	0.00000	176.44500	176.05188	0.00000
Back	210	164.93750	160.43472	0.00000	219.59063	214.12354	0.00000
Back	220	157.00000	174.42361	0.00000	246.33500	248.90715	0.00000
Back	230	201.33333	174.77778	0.00000	280.79583	275.53982	0.00000
Back	240	166.00000	179.84674	0.00000	299.48864	299.35977	0.00000
Back	250	172.20690	180.22048	0.00000	317.79483	321.61116	0.00000
Back	260	202.45455	185.80872	0.00000	347.55000	346.57181	0.00000
Back	270	182.76471	191.40642	0.00000	374.37059	383.35686	0.00000
Back	280	189.00000	185.88236	0.00000	428.15000	401.26030	0.00000
Major-Armor	10	25.16949	31.13859	0.00000	6.91864	9.92778	0.00000
Major-Armor	20	37.10769	35.77017	0.00000	12.93692	12.11046	0.00000
Major-Armor	30	45.03333	46.14471	0.00000	16.47583	16.97609	0.00000
Major-Armor	40	56.29310	56.54999	0.00000	21.51552	21.07800	0.00000
Major-Armor	50	68.32353	73.37530	0.00000	25.24265	30.95180	0.00000
Major-Armor	60	95.50926	101.75676	0.00000	46.09722	47.44037	0.00000
Major-Armor	70	141.43750	125.45448	0.00000	70.98125	59.02893	0.00000
Major-Armor	80	139.41667	134.15972	0.00000	60.00833	59.72986	0.00000
Major-Armor	90	121.62500	133.54419	0.00000	48.20000	56.80535	0.00000
Major-Armor	100	139.59091	137.08975	0.00000	62.20773	68.32258	0.00000
Major-Armor	110	150.05333	160.20620	0.00000	94.56000	95.33796	0.00000
Major-Armor	120	190.97436	199.50923	0.00000	129.24615	119.62229	0.00000
Major-Armor	130	257.50000	242.06008	0.00000	135.06071	140.89248	0.00000
Major-Armor	140	277.70588	277.99085	0.00000	158.37059	151.82432	0.00000
Major-Armor	150	298.76667	261.87974	0.00000	162.04167	141.97075	0.00000
Major-Armor	160	209.16667	242.21111	0.00000	105.50000	125.09222	0.00000
Major-Armor	170	218.70000	226.13737	0.00000	107.73500	142.97530	0.00000
Major-Armor	180	250.54545	249.28936	0.00000	215.69091	203.13662	0.00000
Major-Armor	200	278.62264	274.07777	0.00000	285.98396	292.10720	0.00000
Major-Armor	210	293.06522	287.80072	0.00000	374.64674	364.28325	0.00000
Major-Armor	220	291.71429	294.15199	0.00000	432.21905	427.43909	0.00000
Major-Armor	230	297.67647	300.81775	0.00000	475.45147	478.08497	0.00000
Major-Armor	240	313.06250	310.65212	0.00000	526.58438	525.90181	0.00000
Major-Armor	250	321.21739	322.32137	0.00000	575.66957	575.56097	0.00000
Major-Armor	260	332.68421	332.65141	0.00000	624.42895	631.01091	0.00000
Major-Armor	270	344.05263	338.36842	0.00000	692.93421	658.68158	0.00000
Minor-Armor	10	14.73333	18.78130	0.00000	3.88400	5.97371	0.00000
Minor-Armor	20	22.82927	22.63490	0.00000	8.06341	7.59212	0.00000
Minor-Armor	30	30.34211	30.48824	0.00000	10.82895	10.80145	0.00000
Minor-Armor	40	38.29333	38.26152	0.00000	13.51200	15.35371	0.00000
Minor-Armor	50	46.14912	48.38523	0.00000	21.72018	23.04455	0.00000
Minor-Armor	60	60.71324	65.28745	0.00000	33.90147	35.40017	0.00000
Minor-Armor	70	89.00000	74.62664	0.00000	50.57885	40.86353	0.00000
Minor-Armor	80	74.16667	78.07357	0.00000	38.11028	38.90223	0.00000
Minor-Armor	90	71.05405	77.22982	0.00000	28.01757	33.80116	0.00000
Minor-Armor	100	86.46875	84.52363	0.00000	35.27563	42.11623	0.00000
Minor-Armor	110	96.04808	101.39450	0.00000	63.05548	63.89957	0.00000
Minor-Armor	120	121.66667	117.72474	0.00000	93.36759	79.52120	0.00000
Minor-Armor	130	135.45946	139.50871	0.00000	82.14054	92.19456	0.00000
Minor-Armor	140	161.40000	154.58952	0.00000	101.07556	96.03150	0.00000
Minor-Armor	150	166.90909	155.36229	0.00000	104.87841	93.04299	0.00000
Minor-Armor	160	137.77778	144.07209	0.00000	73.17500	77.12957	0.00000
Minor-Armor	170	127.52941	140.04443	0.00000	53.33529	91.45415	0.00000
Minor-Armor	180	154.82609	152.39945	0.00000	147.85217	135.76153	0.00000
Minor-Armor	200	174.84286	170.49784	0.00000	206.09714	202.96205	0.00000
Minor-Armor	210	181.82456	180.61463	0.00000	254.93684	259.72652	0.00000
Minor-Armor	220	185.17647	186.34320	0.00000	318.14559	306.26271	0.00000
Minor-Armor	230	192.02857	189.01870	0.00000	345.70571	343.94972	0.00000
Minor-Armor	240	189.85106	194.82496	0.00000	367.99787	374.25675	0.00000
Minor-Armor	250	202.59524	199.73700	0.00000	409.06667	405.68083	0.00000
Minor-Armor	260	206.76471	207.86508	0.00000	439.97794	446.26879	0.00000
Minor-Armor	270	214.23529	195.33333	0.00000	489.76176	451.02990	0.00000
Minor-Armor	280	165.00000	189.61765	0.00000	423.35000	456.55588	0.00000
Moderate-Armor	20	29.39130	33.58696	0.00000	8.71739	12.07772	0.00000
Moderate-Armor	30	37.78261	38.09719	0.00000	15.43804	14.50214	0.00000
Moderate-Armor	40	47.11765	47.80886	0.00000	19.35098	19.92266	0.00000
Moderate-Armor	50	58.52632	60.85466	0.00000	24.97895	28.14820	0.00000
Moderate-Armor	60	76.92000	84.77479	0.00000	40.11467	42.14665	0.00000
Moderate-Armor	70	118.87805	100.59935	0.00000	61.34634	50.51454	0.00000
Moderate-Armor	80	106.00000	106.20935	0.00000	50.08261	47.57354	0.00000
Moderate-Armor	90	93.75000	106.59848	0.00000	31.29167	47.88021	0.00000
Moderate-Armor	100	120.04545	112.96356	0.00000	62.26636	58.85807	0.00000
Moderate-Armor	110	125.09524	134.84690	0.00000	83.01619	85.72818	0.00000
Moderate-Armor	120	159.40000	165.65933	0.00000	111.90200	103.74859	0.00000
Moderate-Armor	130	212.48276	201.45050	0.00000	116.32759	120.14372	0.00000
Moderate-Armor	140	232.46875	232.65050	0.00000	132.20156	127.51033	0.00000
Moderate-Armor	150	253.00000	222.15625	0.00000	134.00185	125.92336	0.00000
Moderate-Armor	160	181.00000	199.77778	0.00000	111.56667	92.87840	0.00000
Moderate-Armor	170	165.33333	185.25926	0.00000	33.06667	106.59630	0.00000
Moderate-Armor	180	209.44444	202.41572	0.00000	175.15556	151.58870	0.00000
Moderate-Armor	200	232.46939	227.84809	0.00000	246.54388	246.91576	0.00000
Moderate-Armor	210	241.63043	239.87454	0.00000	319.04783	314.63454	0.00000
Moderate-Armor	220	245.52381	245.64281	0.00000	378.31190	370.27367	0.00000
Moderate-Armor	230	249.77419	251.76600	0.00000	413.46129	417.52797	0.00000
Moderate-Armor	240	260.00000	258.79973	0.00000	460.81071	455.80733	0.00000
Moderate-Armor	250	266.62500	267.29722	0.00000	493.15000	496.97135	0.00000
Moderate-Armor	260	275.26667	275.83426	0.00000	536.95333	543.08444	0.00000
Moderate-Armor	270	285.61111	280.43889	0.00000	599.15000	568.05167	0.00000

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  4. Apply Monotonic Enforcement to Table: ACSBV3_0602B_curve                                                          ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:57:30                                                                                            0602B (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	armor_raw	armor_3pnt	armor_mono	budget_raw	budget_3pnt	budget_mono
Back	10	13.30000	16.30625	16.30625	3.77600	5.66730	5.66730
Back	20	19.31250	19.27689	19.27689	7.55859	6.99880	6.99880
Back	30	25.21818	24.74659	24.74659	9.66182	9.91953	9.91953
Back	40	29.70909	31.98113	31.98113	12.53818	12.93656	12.93656
Back	50	41.01613	41.77084	41.77084	16.60968	19.14743	19.14743
Back	60	54.58730	58.23623	58.23623	28.29444	27.91629	27.91629
Back	70	79.10526	68.98085	68.98085	38.84474	32.81410	32.81410
Back	80	73.25000	75.51842	75.51842	31.30313	36.00846	36.00846
Back	90	74.20000	79.37222	79.37222	37.87750	36.64354	36.64354
Back	100	90.66667	92.37863	92.37863	40.75000	45.24282	45.24282
Back	110	112.26923	106.31197	106.31197	57.10096	57.98541	57.98541
Back	120	116.00000	111.45085	111.45085	76.10526	66.88541	66.88541
Back	130	106.08333	110.73148	111.45085	67.45000	72.12027	72.12027
Back	140	110.11111	111.06481	111.45085	72.80556	78.12440	78.12440
Back	150	117.00000	126.37037	126.37037	94.11765	86.74821	86.74821
Back	160	152.00000	129.77778	129.77778	93.32143	84.17136	86.74821
Back	170	120.33333	148.57778	148.57778	65.07500	96.83881	96.83881
Back	180	173.40000	151.03333	151.03333	132.12000	124.54667	124.54667
Back	200	159.36667	165.90139	165.90139	176.44500	176.05188	176.05188
Back	210	164.93750	160.43472	165.90139	219.59063	214.12354	214.12354
Back	220	157.00000	174.42361	174.42361	246.33500	248.90715	248.90715
Back	230	201.33333	174.77778	174.77778	280.79583	275.53982	275.53982
Back	240	166.00000	179.84674	179.84674	299.48864	299.35977	299.35977
Back	250	172.20690	180.22048	180.22048	317.79483	321.61116	321.61116
Back	260	202.45455	185.80872	185.80872	347.55000	346.57181	346.57181
Back	270	182.76471	191.40642	191.40642	374.37059	383.35686	383.35686
Back	280	189.00000	185.88236	191.40642	428.15000	401.26030	401.26030
Major-Armor	10	25.16949	31.13859	31.13859	6.91864	9.92778	9.92778
Major-Armor	20	37.10769	35.77017	35.77017	12.93692	12.11046	12.11046
Major-Armor	30	45.03333	46.14471	46.14471	16.47583	16.97609	16.97609
Major-Armor	40	56.29310	56.54999	56.54999	21.51552	21.07800	21.07800
Major-Armor	50	68.32353	73.37530	73.37530	25.24265	30.95180	30.95180
Major-Armor	60	95.50926	101.75676	101.75676	46.09722	47.44037	47.44037
Major-Armor	70	141.43750	125.45448	125.45448	70.98125	59.02893	59.02893
Major-Armor	80	139.41667	134.15972	134.15972	60.00833	59.72986	59.72986
Major-Armor	90	121.62500	133.54419	134.15972	48.20000	56.80535	59.72986
Major-Armor	100	139.59091	137.08975	137.08975	62.20773	68.32258	68.32258
Major-Armor	110	150.05333	160.20620	160.20620	94.56000	95.33796	95.33796
Major-Armor	120	190.97436	199.50923	199.50923	129.24615	119.62229	119.62229
Major-Armor	130	257.50000	242.06008	242.06008	135.06071	140.89248	140.89248
Major-Armor	140	277.70588	277.99085	277.99085	158.37059	151.82432	151.82432
Major-Armor	150	298.76667	261.87974	277.99085	162.04167	141.97075	151.82432
Major-Armor	160	209.16667	242.21111	277.99085	105.50000	125.09222	151.82432
Major-Armor	170	218.70000	226.13737	277.99085	107.73500	142.97530	151.82432
Major-Armor	180	250.54545	249.28936	277.99085	215.69091	203.13662	203.13662
Major-Armor	200	278.62264	274.07777	277.99085	285.98396	292.10720	292.10720
Major-Armor	210	293.06522	287.80072	287.80072	374.64674	364.28325	364.28325
Major-Armor	220	291.71429	294.15199	294.15199	432.21905	427.43909	427.43909
Major-Armor	230	297.67647	300.81775	300.81775	475.45147	478.08497	478.08497
Major-Armor	240	313.06250	310.65212	310.65212	526.58438	525.90181	525.90181
Major-Armor	250	321.21739	322.32137	322.32137	575.66957	575.56097	575.56097
Major-Armor	260	332.68421	332.65141	332.65141	624.42895	631.01091	631.01091
Major-Armor	270	344.05263	338.36842	338.36842	692.93421	658.68158	658.68158
Minor-Armor	10	14.73333	18.78130	18.78130	3.88400	5.97371	5.97371
Minor-Armor	20	22.82927	22.63490	22.63490	8.06341	7.59212	7.59212
Minor-Armor	30	30.34211	30.48824	30.48824	10.82895	10.80145	10.80145
Minor-Armor	40	38.29333	38.26152	38.26152	13.51200	15.35371	15.35371
Minor-Armor	50	46.14912	48.38523	48.38523	21.72018	23.04455	23.04455
Minor-Armor	60	60.71324	65.28745	65.28745	33.90147	35.40017	35.40017
Minor-Armor	70	89.00000	74.62664	74.62664	50.57885	40.86353	40.86353
Minor-Armor	80	74.16667	78.07357	78.07357	38.11028	38.90223	40.86353
Minor-Armor	90	71.05405	77.22982	78.07357	28.01757	33.80116	40.86353
Minor-Armor	100	86.46875	84.52363	84.52363	35.27563	42.11623	42.11623
Minor-Armor	110	96.04808	101.39450	101.39450	63.05548	63.89957	63.89957
Minor-Armor	120	121.66667	117.72474	117.72474	93.36759	79.52120	79.52120
Minor-Armor	130	135.45946	139.50871	139.50871	82.14054	92.19456	92.19456
Minor-Armor	140	161.40000	154.58952	154.58952	101.07556	96.03150	96.03150
Minor-Armor	150	166.90909	155.36229	155.36229	104.87841	93.04299	96.03150
Minor-Armor	160	137.77778	144.07209	155.36229	73.17500	77.12957	96.03150
Minor-Armor	170	127.52941	140.04443	155.36229	53.33529	91.45415	96.03150
Minor-Armor	180	154.82609	152.39945	155.36229	147.85217	135.76153	135.76153
Minor-Armor	200	174.84286	170.49784	170.49784	206.09714	202.96205	202.96205
Minor-Armor	210	181.82456	180.61463	180.61463	254.93684	259.72652	259.72652
Minor-Armor	220	185.17647	186.34320	186.34320	318.14559	306.26271	306.26271
Minor-Armor	230	192.02857	189.01870	189.01870	345.70571	343.94972	343.94972
Minor-Armor	240	189.85106	194.82496	194.82496	367.99787	374.25675	374.25675
Minor-Armor	250	202.59524	199.73700	199.73700	409.06667	405.68083	405.68083
Minor-Armor	260	206.76471	207.86508	207.86508	439.97794	446.26879	446.26879
Minor-Armor	270	214.23529	195.33333	207.86508	489.76176	451.02990	451.02990
Minor-Armor	280	165.00000	189.61765	207.86508	423.35000	456.55588	456.55588
Moderate-Armor	20	29.39130	33.58696	33.58696	8.71739	12.07772	12.07772
Moderate-Armor	30	37.78261	38.09719	38.09719	15.43804	14.50214	14.50214
Moderate-Armor	40	47.11765	47.80886	47.80886	19.35098	19.92266	19.92266
Moderate-Armor	50	58.52632	60.85466	60.85466	24.97895	28.14820	28.14820
Moderate-Armor	60	76.92000	84.77479	84.77479	40.11467	42.14665	42.14665
Moderate-Armor	70	118.87805	100.59935	100.59935	61.34634	50.51454	50.51454
Moderate-Armor	80	106.00000	106.20935	106.20935	50.08261	47.57354	50.51454
Moderate-Armor	90	93.75000	106.59848	106.59848	31.29167	47.88021	50.51454
Moderate-Armor	100	120.04545	112.96356	112.96356	62.26636	58.85807	58.85807
Moderate-Armor	110	125.09524	134.84690	134.84690	83.01619	85.72818	85.72818
Moderate-Armor	120	159.40000	165.65933	165.65933	111.90200	103.74859	103.74859
Moderate-Armor	130	212.48276	201.45050	201.45050	116.32759	120.14372	120.14372
Moderate-Armor	140	232.46875	232.65050	232.65050	132.20156	127.51033	127.51033
Moderate-Armor	150	253.00000	222.15625	232.65050	134.00185	125.92336	127.51033
Moderate-Armor	160	181.00000	199.77778	232.65050	111.56667	92.87840	127.51033
Moderate-Armor	170	165.33333	185.25926	232.65050	33.06667	106.59630	127.51033
Moderate-Armor	180	209.44444	202.41572	232.65050	175.15556	151.58870	151.58870
Moderate-Armor	200	232.46939	227.84809	232.65050	246.54388	246.91576	246.91576
Moderate-Armor	210	241.63043	239.87454	239.87454	319.04783	314.63454	314.63454
Moderate-Armor	220	245.52381	245.64281	245.64281	378.31190	370.27367	370.27367
Moderate-Armor	230	249.77419	251.76600	251.76600	413.46129	417.52797	417.52797
Moderate-Armor	240	260.00000	258.79973	258.79973	460.81071	455.80733	455.80733
Moderate-Armor	250	266.62500	267.29722	267.29722	493.15000	496.97135	496.97135
Moderate-Armor	260	275.26667	275.83426	275.83426	536.95333	543.08444	543.08444
Moderate-Armor	270	285.61111	280.43889	280.43889	599.15000	568.05167	568.05167

ACSBV3-06-02B.sql Complete: Part 2 of 6. Please run ACSBV3-06-02C.sql next...

                                                                                                                           
2025-12-19 18:57:30                                                                                            0602B (v1.0)
###########################################################################################################################
##  END PRINT OUT                                                                                                        ##
###########################################################################################################################
                                                                                                                           
                                                                                                                           
