
                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1. Create and Populate Temporary Table: ACSBV3_temp_curve                                                            ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:54                                                                                            0601A (v1.0)
                                                                                                                           
COUNT(*)
156

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  2. Create and Populate Table: ACSBV3_0601A_curve FROM ACSBV3_temp_curve ORDER BY slot_group, ItemLevelBracket        ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:54                                                                                            0601A (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	min_raw	min_3pnt	min_mono	max_raw	max_3pnt	max_mono	delay_raw	delay_3pnt	delay_mono	budget	budget_3pnt	budget_mono
2H-Weapon	10	25.31034	0.00000	0.00000	38.44828	0.00000	0.00000	3131.03448	0.00000	0.00000	12.43257	0.00000	0.00000
2H-Weapon	20	44.27273	0.00000	0.00000	67.12121	0.00000	0.00000	3101.51515	0.00000	0.00000	25.18363	0.00000	0.00000
2H-Weapon	30	66.05405	0.00000	0.00000	99.81081	0.00000	0.00000	3151.35135	0.00000	0.00000	36.66229	0.00000	0.00000
2H-Weapon	40	94.53333	0.00000	0.00000	142.48889	0.00000	0.00000	3184.44444	0.00000	0.00000	46.38793	0.00000	0.00000
2H-Weapon	50	116.32653	0.00000	0.00000	175.20408	0.00000	0.00000	3153.06122	0.00000	0.00000	57.39449	0.00000	0.00000
2H-Weapon	60	141.54545	0.00000	0.00000	214.72727	0.00000	0.00000	3207.27273	0.00000	0.00000	71.49681	0.00000	0.00000
2H-Weapon	70	192.03333	0.00000	0.00000	286.26667	0.00000	0.00000	3306.66667	0.00000	0.00000	112.92788	0.00000	0.00000
2H-Weapon	80	174.71875	0.00000	0.00000	267.59375	0.00000	0.00000	3256.25000	0.00000	0.00000	88.59754	0.00000	0.00000
2H-Weapon	90	189.50000	0.00000	0.00000	284.90000	0.00000	0.00000	3485.00000	0.00000	0.00000	82.36537	0.00000	0.00000
2H-Weapon	100	231.20000	0.00000	0.00000	348.93333	0.00000	0.00000	3360.00000	0.00000	0.00000	130.18335	0.00000	0.00000
2H-Weapon	110	250.23913	0.00000	0.00000	380.89130	0.00000	0.00000	3486.95652	0.00000	0.00000	154.49454	0.00000	0.00000
2H-Weapon	120	303.23529	0.00000	0.00000	455.70588	0.00000	0.00000	3429.41176	0.00000	0.00000	187.52158	0.00000	0.00000
2H-Weapon	130	321.04348	0.00000	0.00000	482.43478	0.00000	0.00000	3439.13043	0.00000	0.00000	174.51430	0.00000	0.00000
2H-Weapon	140	345.17647	0.00000	0.00000	518.64706	0.00000	0.00000	3441.17647	0.00000	0.00000	225.80078	0.00000	0.00000
2H-Weapon	150	342.86957	0.00000	0.00000	514.82609	0.00000	0.00000	3395.65217	0.00000	0.00000	187.63884	0.00000	0.00000
2H-Weapon	160	357.33333	0.00000	0.00000	536.33333	0.00000	0.00000	3488.88889	0.00000	0.00000	143.87199	0.00000	0.00000
2H-Weapon	170	373.71429	0.00000	0.00000	561.35714	0.00000	0.00000	3478.57143	0.00000	0.00000	153.27601	0.00000	0.00000
2H-Weapon	180	409.25000	0.00000	0.00000	614.75000	0.00000	0.00000	3475.00000	0.00000	0.00000	258.70014	0.00000	0.00000
2H-Weapon	200	503.77273	0.00000	0.00000	759.72727	0.00000	0.00000	3554.54545	0.00000	0.00000	445.20147	0.00000	0.00000
2H-Weapon	210	581.21053	0.00000	0.00000	872.57895	0.00000	0.00000	3500.00000	0.00000	0.00000	556.47054	0.00000	0.00000
2H-Weapon	220	606.00000	0.00000	0.00000	910.00000	0.00000	0.00000	3400.00000	0.00000	0.00000	546.14118	0.00000	0.00000
2H-Weapon	230	659.32000	0.00000	0.00000	989.52000	0.00000	0.00000	3500.00000	0.00000	0.00000	644.24663	0.00000	0.00000
2H-Weapon	240	715.35294	0.00000	0.00000	1074.11765	0.00000	0.00000	3500.00000	0.00000	0.00000	712.89093	0.00000	0.00000
2H-Weapon	250	777.90000	0.00000	0.00000	1167.45000	0.00000	0.00000	3515.00000	0.00000	0.00000	780.83005	0.00000	0.00000
2H-Weapon	260	832.50000	0.00000	0.00000	1249.75000	0.00000	0.00000	3533.33333	0.00000	0.00000	798.97974	0.00000	0.00000
2H-Weapon	270	914.70000	0.00000	0.00000	1372.50000	0.00000	0.00000	3560.00000	0.00000	0.00000	886.27594	0.00000	0.00000
2H-Weapon	280	978.66667	0.00000	0.00000	1522.00000	0.00000	0.00000	3633.33333	0.00000	0.00000	985.77913	0.00000	0.00000
Ranged-Thrown	10	14.00000	0.00000	0.00000	25.00000	0.00000	0.00000	1866.66667	0.00000	0.00000	11.21579	0.00000	0.00000
Ranged-Thrown	20	23.00000	0.00000	0.00000	41.25000	0.00000	0.00000	2250.00000	0.00000	0.00000	15.07462	0.00000	0.00000
Ranged-Thrown	40	36.66667	0.00000	0.00000	69.66667	0.00000	0.00000	1933.33333	0.00000	0.00000	29.53233	0.00000	0.00000
Ranged-Thrown	50	51.00000	0.00000	0.00000	96.00000	0.00000	0.00000	1800.00000	0.00000	0.00000	40.83333	0.00000	0.00000
Ranged-Thrown	60	75.00000	0.00000	0.00000	140.00000	0.00000	0.00000	2200.00000	0.00000	0.00000	57.96364	0.00000	0.00000
Ranged-Thrown	70	64.00000	0.00000	0.00000	97.00000	0.00000	0.00000	1500.00000	0.00000	0.00000	53.66667	0.00000	0.00000
Ranged-Thrown	80	64.25000	0.00000	0.00000	120.25000	0.00000	0.00000	1575.00000	0.00000	0.00000	58.33946	0.00000	0.00000
Ranged-Thrown	90	81.71429	0.00000	0.00000	138.85714	0.00000	0.00000	1628.57143	0.00000	0.00000	74.35810	0.00000	0.00000
Ranged-Thrown	100	98.16667	0.00000	0.00000	172.50000	0.00000	0.00000	1683.33333	0.00000	0.00000	87.28360	0.00000	0.00000
Ranged-Thrown	110	131.77778	0.00000	0.00000	199.11111	0.00000	0.00000	1788.88889	0.00000	0.00000	109.41679	0.00000	0.00000
Ranged-Thrown	120	139.00000	0.00000	0.00000	202.66667	0.00000	0.00000	1600.00000	0.00000	0.00000	125.04427	0.00000	0.00000
Ranged-Thrown	130	131.40000	0.00000	0.00000	225.40000	0.00000	0.00000	1560.00000	0.00000	0.00000	132.53840	0.00000	0.00000
Ranged-Thrown	140	160.66667	0.00000	0.00000	257.66667	0.00000	0.00000	1666.66667	0.00000	0.00000	154.58778	0.00000	0.00000
Ranged-Thrown	150	165.85714	0.00000	0.00000	278.42857	0.00000	0.00000	1757.14286	0.00000	0.00000	146.60440	0.00000	0.00000
Ranged-Thrown	160	149.00000	0.00000	0.00000	278.00000	0.00000	0.00000	1700.00000	0.00000	0.00000	125.58824	0.00000	0.00000
Ranged-Thrown	170	160.00000	0.00000	0.00000	298.50000	0.00000	0.00000	1700.00000	0.00000	0.00000	145.89044	0.00000	0.00000
Ranged-Thrown	180	222.66667	0.00000	0.00000	381.66667	0.00000	0.00000	2000.00000	0.00000	0.00000	197.61167	0.00000	0.00000
Ranged-Thrown	200	248.00000	0.00000	0.00000	372.80000	0.00000	0.00000	1960.00000	0.00000	0.00000	237.58912	0.00000	0.00000
Ranged-Thrown	210	301.00000	0.00000	0.00000	452.00000	0.00000	0.00000	1850.00000	0.00000	0.00000	297.96608	0.00000	0.00000
Ranged-Thrown	230	353.25000	0.00000	0.00000	530.75000	0.00000	0.00000	1900.00000	0.00000	0.00000	365.17952	0.00000	0.00000
Ranged-Thrown	240	374.66667	0.00000	0.00000	562.33333	0.00000	0.00000	1833.33333	0.00000	0.00000	411.54581	0.00000	0.00000
Ranged-Thrown	250	384.00000	0.00000	0.00000	577.00000	0.00000	0.00000	1800.00000	0.00000	0.00000	434.74444	0.00000	0.00000
Ranged-Thrown	260	432.00000	0.00000	0.00000	648.66667	0.00000	0.00000	1833.33333	0.00000	0.00000	475.71043	0.00000	0.00000
Ranged-Wand	10	11.40000	0.00000	0.00000	21.60000	0.00000	0.00000	1460.00000	0.00000	0.00000	11.31905	0.00000	0.00000
Ranged-Wand	20	21.15385	0.00000	0.00000	39.92308	0.00000	0.00000	1607.69231	0.00000	0.00000	18.93021	0.00000	0.00000
Ranged-Wand	30	30.50000	0.00000	0.00000	57.66667	0.00000	0.00000	1500.00000	0.00000	0.00000	29.36850	0.00000	0.00000
Ranged-Wand	40	41.25000	0.00000	0.00000	77.87500	0.00000	0.00000	1575.00000	0.00000	0.00000	38.62667	0.00000	0.00000
Ranged-Wand	50	57.38462	0.00000	0.00000	107.53846	0.00000	0.00000	1592.30769	0.00000	0.00000	54.55052	0.00000	0.00000
Ranged-Wand	60	74.92857	0.00000	0.00000	140.14286	0.00000	0.00000	1642.85714	0.00000	0.00000	69.71310	0.00000	0.00000
Ranged-Wand	70	80.12500	0.00000	0.00000	150.12500	0.00000	0.00000	1437.50000	0.00000	0.00000	83.80028	0.00000	0.00000
Ranged-Wand	80	102.00000	0.00000	0.00000	190.20000	0.00000	0.00000	1620.00000	0.00000	0.00000	97.19020	0.00000	0.00000
Ranged-Wand	90	114.90909	0.00000	0.00000	214.09091	0.00000	0.00000	1618.18182	0.00000	0.00000	111.83049	0.00000	0.00000
Ranged-Wand	100	121.75000	0.00000	0.00000	227.25000	0.00000	0.00000	1750.00000	0.00000	0.00000	99.63622	0.00000	0.00000
Ranged-Wand	110	151.63636	0.00000	0.00000	282.18182	0.00000	0.00000	1663.63636	0.00000	0.00000	148.52552	0.00000	0.00000
Ranged-Wand	120	179.00000	0.00000	0.00000	333.00000	0.00000	0.00000	1700.00000	0.00000	0.00000	172.57523	0.00000	0.00000
Ranged-Wand	130	191.14286	0.00000	0.00000	356.00000	0.00000	0.00000	1642.85714	0.00000	0.00000	180.31845	0.00000	0.00000
Ranged-Wand	140	221.66667	0.00000	0.00000	412.50000	0.00000	0.00000	1733.33333	0.00000	0.00000	211.97785	0.00000	0.00000
Ranged-Wand	150	230.30000	0.00000	0.00000	428.80000	0.00000	0.00000	1770.00000	0.00000	0.00000	210.60678	0.00000	0.00000
Ranged-Wand	160	248.50000	0.00000	0.00000	462.25000	0.00000	0.00000	1900.00000	0.00000	0.00000	210.03095	0.00000	0.00000
Ranged-Wand	170	228.20000	0.00000	0.00000	424.40000	0.00000	0.00000	1680.00000	0.00000	0.00000	205.34614	0.00000	0.00000
Ranged-Wand	180	262.80000	0.00000	0.00000	488.00000	0.00000	0.00000	1740.00000	0.00000	0.00000	258.26481	0.00000	0.00000
Ranged-Wand	200	327.45455	0.00000	0.00000	608.81818	0.00000	0.00000	1854.54545	0.00000	0.00000	326.94195	0.00000	0.00000
Ranged-Wand	210	379.20000	0.00000	0.00000	705.50000	0.00000	0.00000	1870.00000	0.00000	0.00000	382.80281	0.00000	0.00000
Ranged-Wand	230	432.40000	0.00000	0.00000	803.40000	0.00000	0.00000	1880.00000	0.00000	0.00000	465.51177	0.00000	0.00000
Ranged-Wand	240	469.28571	0.00000	0.00000	872.85714	0.00000	0.00000	1857.14286	0.00000	0.00000	515.57569	0.00000	0.00000
Ranged-Wand	250	541.50000	0.00000	0.00000	1006.50000	0.00000	0.00000	2050.00000	0.00000	0.00000	545.89079	0.00000	0.00000
Ranged-Wand	260	557.37500	0.00000	0.00000	1035.75000	0.00000	0.00000	1912.50000	0.00000	0.00000	597.78577	0.00000	0.00000
Ranged-Wand	270	580.00000	0.00000	0.00000	1077.00000	0.00000	0.00000	1800.00000	0.00000	0.00000	658.02778	0.00000	0.00000
Ranged-Weapon	10	13.00000	0.00000	0.00000	25.00000	0.00000	0.00000	2255.55556	0.00000	0.00000	8.44919	0.00000	0.00000
Ranged-Weapon	20	23.68182	0.00000	0.00000	43.13636	0.00000	0.00000	2363.63636	0.00000	0.00000	14.44065	0.00000	0.00000
Ranged-Weapon	30	32.91304	0.00000	0.00000	59.56522	0.00000	0.00000	2317.39130	0.00000	0.00000	20.01404	0.00000	0.00000
Ranged-Weapon	40	50.80952	0.00000	0.00000	89.52381	0.00000	0.00000	2461.90476	0.00000	0.00000	32.38623	0.00000	0.00000
Ranged-Weapon	50	61.63636	0.00000	0.00000	112.22727	0.00000	0.00000	2459.09091	0.00000	0.00000	39.22906	0.00000	0.00000
Ranged-Weapon	60	72.70000	0.00000	0.00000	128.80000	0.00000	0.00000	2506.66667	0.00000	0.00000	47.53965	0.00000	0.00000
Ranged-Weapon	70	103.21053	0.00000	0.00000	172.36842	0.00000	0.00000	2673.68421	0.00000	0.00000	58.61197	0.00000	0.00000
Ranged-Weapon	80	90.16667	0.00000	0.00000	165.77778	0.00000	0.00000	2583.33333	0.00000	0.00000	50.43322	0.00000	0.00000
Ranged-Weapon	90	95.38095	0.00000	0.00000	174.00000	0.00000	0.00000	2657.14286	0.00000	0.00000	58.44858	0.00000	0.00000
Ranged-Weapon	100	119.05882	0.00000	0.00000	218.58824	0.00000	0.00000	2723.52941	0.00000	0.00000	70.72541	0.00000	0.00000
Ranged-Weapon	110	126.88889	0.00000	0.00000	226.03704	0.00000	0.00000	2748.14815	0.00000	0.00000	77.97956	0.00000	0.00000
Ranged-Weapon	120	144.16667	0.00000	0.00000	256.83333	0.00000	0.00000	2783.33333	0.00000	0.00000	83.81373	0.00000	0.00000
Ranged-Weapon	130	155.30769	0.00000	0.00000	283.53846	0.00000	0.00000	2776.92308	0.00000	0.00000	86.32168	0.00000	0.00000
Ranged-Weapon	140	181.30000	0.00000	0.00000	306.20000	0.00000	0.00000	2770.00000	0.00000	0.00000	118.14073	0.00000	0.00000
Ranged-Weapon	150	180.80000	0.00000	0.00000	320.00000	0.00000	0.00000	2820.00000	0.00000	0.00000	103.40000	0.00000	0.00000
Ranged-Weapon	160	193.72727	0.00000	0.00000	348.00000	0.00000	0.00000	2790.90909	0.00000	0.00000	118.72202	0.00000	0.00000
Ranged-Weapon	170	176.72727	0.00000	0.00000	329.18182	0.00000	0.00000	2690.90909	0.00000	0.00000	103.17159	0.00000	0.00000
Ranged-Weapon	180	197.00000	0.00000	0.00000	367.00000	0.00000	0.00000	2780.00000	0.00000	0.00000	124.65413	0.00000	0.00000
Ranged-Weapon	200	271.50000	0.00000	0.00000	439.56250	0.00000	0.00000	2862.50000	0.00000	0.00000	199.22291	0.00000	0.00000
Ranged-Weapon	210	310.21429	0.00000	0.00000	534.21429	0.00000	0.00000	2914.28571	0.00000	0.00000	255.02665	0.00000	0.00000
Ranged-Weapon	220	376.00000	0.00000	0.00000	646.00000	0.00000	0.00000	2900.00000	0.00000	0.00000	269.20690	0.00000	0.00000
Ranged-Weapon	230	441.11765	0.00000	0.00000	671.23529	0.00000	0.00000	2923.52941	0.00000	0.00000	323.59326	0.00000	0.00000
Ranged-Weapon	240	487.00000	0.00000	0.00000	733.50000	0.00000	0.00000	2875.00000	0.00000	0.00000	358.81129	0.00000	0.00000
Ranged-Weapon	250	547.81818	0.00000	0.00000	821.63636	0.00000	0.00000	2900.00000	0.00000	0.00000	401.72275	0.00000	0.00000
Ranged-Weapon	260	562.75000	0.00000	0.00000	861.50000	0.00000	0.00000	2800.00000	0.00000	0.00000	411.27689	0.00000	0.00000
Ranged-Weapon	270	696.83333	0.00000	0.00000	983.00000	0.00000	0.00000	2966.66667	0.00000	0.00000	459.81389	0.00000	0.00000
Ranged-Weapon	280	783.00000	0.00000	0.00000	1071.00000	0.00000	0.00000	3000.00000	0.00000	0.00000	534.40000	0.00000	0.00000
Staff-Weapon	10	23.07692	0.00000	0.00000	35.23077	0.00000	0.00000	2946.15385	0.00000	0.00000	12.04388	0.00000	0.00000
Staff-Weapon	20	43.71429	0.00000	0.00000	66.47619	0.00000	0.00000	2995.23810	0.00000	0.00000	26.00983	0.00000	0.00000
Staff-Weapon	30	66.21429	0.00000	0.00000	100.35714	0.00000	0.00000	2992.85714	0.00000	0.00000	38.77168	0.00000	0.00000
Staff-Weapon	40	88.57143	0.00000	0.00000	133.71429	0.00000	0.00000	2935.71429	0.00000	0.00000	54.05981	0.00000	0.00000
Staff-Weapon	50	117.76923	0.00000	0.00000	177.46154	0.00000	0.00000	3192.30769	0.00000	0.00000	68.52910	0.00000	0.00000
Staff-Weapon	60	125.88000	0.00000	0.00000	193.84000	0.00000	0.00000	2960.00000	0.00000	0.00000	83.81309	0.00000	0.00000
Staff-Weapon	70	140.76923	0.00000	0.00000	230.69231	0.00000	0.00000	3030.76923	0.00000	0.00000	116.80615	0.00000	0.00000
Staff-Weapon	80	149.14286	0.00000	0.00000	239.07143	0.00000	0.00000	3135.71429	0.00000	0.00000	90.60240	0.00000	0.00000
Staff-Weapon	90	166.62500	0.00000	0.00000	260.62500	0.00000	0.00000	3056.25000	0.00000	0.00000	113.18488	0.00000	0.00000
Staff-Weapon	100	192.81818	0.00000	0.00000	301.72727	0.00000	0.00000	3254.54545	0.00000	0.00000	125.49478	0.00000	0.00000
Staff-Weapon	110	153.76923	0.00000	0.00000	259.73077	0.00000	0.00000	2811.53846	0.00000	0.00000	152.18581	0.00000	0.00000
Staff-Weapon	120	170.00000	0.00000	0.00000	297.60000	0.00000	0.00000	3080.00000	0.00000	0.00000	129.99322	0.00000	0.00000
Staff-Weapon	130	237.61538	0.00000	0.00000	384.53846	0.00000	0.00000	3153.84615	0.00000	0.00000	173.00998	0.00000	0.00000
Staff-Weapon	140	226.60000	0.00000	0.00000	372.00000	0.00000	0.00000	2890.00000	0.00000	0.00000	229.47125	0.00000	0.00000
Staff-Weapon	150	249.14286	0.00000	0.00000	406.64286	0.00000	0.00000	3042.85714	0.00000	0.00000	211.49936	0.00000	0.00000
Staff-Weapon	160	273.00000	0.00000	0.00000	444.28571	0.00000	0.00000	3257.14286	0.00000	0.00000	178.28665	0.00000	0.00000
Staff-Weapon	170	326.55556	0.00000	0.00000	495.66667	0.00000	0.00000	3100.00000	0.00000	0.00000	184.03386	0.00000	0.00000
Staff-Weapon	180	286.00000	0.00000	0.00000	450.60000	0.00000	0.00000	2780.00000	0.00000	0.00000	260.45524	0.00000	0.00000
Staff-Weapon	200	238.63636	0.00000	0.00000	402.00000	0.00000	0.00000	2272.72727	0.00000	0.00000	568.59699	0.00000	0.00000
Staff-Weapon	210	293.47368	0.00000	0.00000	498.15789	0.00000	0.00000	2463.15789	0.00000	0.00000	758.90980	0.00000	0.00000
Staff-Weapon	220	428.00000	0.00000	0.00000	642.00000	0.00000	0.00000	2400.00000	0.00000	0.00000	642.61667	0.00000	0.00000
Staff-Weapon	230	291.70833	0.00000	0.00000	507.12500	0.00000	0.00000	2279.16667	0.00000	0.00000	967.51343	0.00000	0.00000
Staff-Weapon	240	353.92308	0.00000	0.00000	590.30769	0.00000	0.00000	2307.69231	0.00000	0.00000	989.19932	0.00000	0.00000
Staff-Weapon	250	370.06667	0.00000	0.00000	623.60000	0.00000	0.00000	2280.00000	0.00000	0.00000	1122.93096	0.00000	0.00000
Staff-Weapon	260	380.50000	0.00000	0.00000	644.25000	0.00000	0.00000	2233.33333	0.00000	0.00000	1223.66887	0.00000	0.00000
Staff-Weapon	270	414.45455	0.00000	0.00000	691.81818	0.00000	0.00000	2154.54545	0.00000	0.00000	1350.63050	0.00000	0.00000
Staff-Weapon	280	377.00000	0.00000	0.00000	666.00000	0.00000	0.00000	2100.00000	0.00000	0.00000	1652.98333	0.00000	0.00000

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  3. Apply 3-Point Smoothing Window to Table: ACSBV3_0601A_curve                                                       ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:55                                                                                            0601A (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	min_raw	min_3pnt	min_mono	max_raw	max_3pnt	max_mono	delay_raw	delay_3pnt	delay_mono	budget	budget_3pnt	budget_mono
1H-Weapon	10	10.07353	15.39244	0.00000	19.52941	29.38326	0.00000	1964.70588	2075.65191	0.00000	8.25351	12.43370	0.00000
1H-Weapon	20	20.71134	20.18370	0.00000	39.23711	38.34209	0.00000	2186.59794	2077.27443	0.00000	16.61388	16.35731	0.00000
1H-Weapon	30	29.76623	30.63377	0.00000	56.25974	57.67974	0.00000	2080.51948	2111.07304	0.00000	24.20453	24.73246	0.00000
1H-Weapon	40	41.42373	41.32607	0.00000	77.54237	77.40462	0.00000	2066.10169	2087.30510	0.00000	33.37898	32.73811	0.00000
1H-Weapon	50	52.78824	50.69145	0.00000	98.41176	95.09786	0.00000	2115.29412	2058.93622	0.00000	40.63081	41.29553	0.00000
1H-Weapon	60	57.86239	64.74188	0.00000	109.33945	119.99936	0.00000	1995.41284	2120.75649	0.00000	49.87680	52.64096	0.00000
1H-Weapon	70	83.57500	70.51549	0.00000	152.24688	132.11666	0.00000	2251.56250	2098.68875	0.00000	67.41528	59.06937	0.00000
1H-Weapon	80	70.10909	75.00833	0.00000	134.76364	141.61714	0.00000	2049.09091	2138.85417	0.00000	59.91602	62.42458	0.00000
1H-Weapon	90	71.34091	75.70556	0.00000	137.84091	147.46607	0.00000	2115.90909	2086.21693	0.00000	59.94244	65.67087	0.00000
1H-Weapon	100	85.66667	82.09862	0.00000	169.79365	159.07939	0.00000	2093.65079	2077.36080	0.00000	77.15414	76.33721	0.00000
1H-Weapon	110	89.28829	91.95468	0.00000	169.60360	179.57686	0.00000	2022.52252	2049.83555	0.00000	91.91504	91.64315	0.00000
1H-Weapon	120	100.90909	101.08919	0.00000	199.33333	197.65149	0.00000	2033.33333	2039.08645	0.00000	105.86028	109.13038	0.00000
1H-Weapon	130	113.07018	111.26232	0.00000	224.01754	217.81567	0.00000	2061.40351	2023.88664	0.00000	129.61583	125.37291	0.00000
1H-Weapon	140	119.80769	117.59820	0.00000	230.09615	231.78609	0.00000	1976.92308	2026.43673	0.00000	140.64263	137.73441	0.00000
1H-Weapon	150	119.91672	122.24147	0.00000	241.24459	238.04215	0.00000	2040.98361	2008.34985	0.00000	142.94476	144.84162	0.00000
1H-Weapon	160	127.00000	125.82281	0.00000	242.78571	248.78021	0.00000	2007.14286	2051.67434	0.00000	150.93747	154.04576	0.00000
1H-Weapon	170	130.55172	130.74912	0.00000	262.31034	255.87260	0.00000	2106.89655	2017.72328	0.00000	168.25504	171.86664	0.00000
1H-Weapon	180	134.69565	147.32277	0.00000	262.52174	287.35488	0.00000	1939.13043	2025.80744	0.00000	196.40742	216.75686	0.00000
1H-Weapon	200	176.72093	164.56509	0.00000	337.23256	318.38258	0.00000	2031.39535	1960.66706	0.00000	285.60813	281.48297	0.00000
1H-Weapon	210	182.27869	190.66654	0.00000	355.39344	363.20867	0.00000	1911.47541	1992.06803	0.00000	362.43337	313.73250	0.00000
1H-Weapon	220	213.00000	206.90938	0.00000	397.00000	392.13864	0.00000	2033.33333	1966.24711	0.00000	293.15600	364.53895	0.00000
1H-Weapon	230	225.44944	221.44925	0.00000	424.02247	419.56116	0.00000	1953.93258	1967.50672	0.00000	438.02747	418.04621	0.00000
1H-Weapon	240	225.89831	233.75334	0.00000	437.66102	449.94713	0.00000	1915.25424	1944.11490	0.00000	522.95516	515.76588	0.00000
1H-Weapon	250	249.91228	251.40841	0.00000	488.15789	485.15102	0.00000	1963.15789	1946.46258	0.00000	586.31500	563.90825	0.00000
